MarketDataID,FundID,Date,NAV,Volume
MD4101,DODLX,2009-10-05,173.73,12381
MD4102,DODLX,2002-03-27,228.62,71105
MD4103,DODLX,2019-01-30,204.33,83574
MD4104,DODLX,2011-06-25,196.23,42561
MD4105,DODLX,2021-01-11,202.87,6197
MD4106,DODLX,2006-02-14,180.71,86798
MD4107,DODLX,2017-05-15,167.98,35049
MD4108,DODLX,2014-12-24,173.76,46609
MD4109,DODLX,2022-07-06,167.8,28133
MD4110,DODLX,2011-06-02,217.45,94884
MD4111,DODLX,2021-07-13,212.75,17785
MD4112,DODLX,2010-02-28,206.53,97591
MD4113,DODLX,2007-11-22,202.78,32372
MD4114,DODLX,2007-01-05,166.02,37636
MD4115,DODLX,2007-12-23,180.48,49745
MD4116,DODLX,2006-01-21,210.72,19108
MD4117,DODLX,2008-08-25,224.85,34325
MD4118,DODLX,2024-05-11,205.33,59414
MD4119,DODLX,2008-07-06,180.27,32641
MD4120,DODLX,2005-10-24,160.91,93396
MD4121,DODLX,2007-10-05,183.29,59964
MD4122,DODLX,2009-03-03,207.92,20614
MD4123,DODLX,2009-05-16,219.43,11563
MD4124,DODLX,2010-04-18,225.96,94031
MD4125,DODLX,2013-10-15,203.26,19939
MD4126,DODLX,2012-02-10,225.58,25113
MD4127,DODLX,2021-11-16,197.77,17257
MD4128,DODLX,2009-06-04,199.66,87226
MD4129,DODLX,2004-07-13,212.13,60156
MD4130,DODLX,2016-07-13,158.79,35607
MD4131,DODLX,2006-05-06,155.46,25987
MD4132,DODLX,2011-05-05,156.55,16029
MD4133,DODLX,2007-11-27,226.3,71662
MD4134,DODLX,2013-09-20,163.06,47768
MD4135,DODLX,2003-08-10,205.91,84658
MD4136,DODLX,2023-06-21,220.8,75597
MD4137,DODLX,2018-06-20,197.57,3508
MD4138,DODLX,2004-10-02,197.97,58359
MD4139,DODLX,2009-09-11,156.18,16025
MD4140,DODLX,2014-09-15,178.14,83762
MD4141,DODLX,2001-08-08,218.14,50560
MD4142,DODLX,2007-05-09,168.09,3181
MD4143,DODLX,2016-10-05,174.03,89458
MD4144,DODLX,2020-10-02,165.18,43463
MD4145,DODLX,2020-08-19,168.51,83831
MD4146,DODLX,2006-03-05,201.84,93864
MD4147,DODLX,2012-10-22,161.51,32114
MD4148,DODLX,2005-11-18,223.72,63418
MD4149,DODLX,2010-05-14,172.06,63803
MD4150,DODLX,2016-06-10,184.92,50103
MD4151,DODLX,2024-01-15,186.79,79389
MD4152,DODLX,2002-10-23,153.67,59923
MD4153,DODLX,2013-06-07,210.07,98051
MD4154,DODLX,2010-08-28,164.87,40912
MD4155,DODLX,2014-06-11,193.04,69312
MD4156,DODLX,2020-04-16,181.21,71953
MD4157,DODLX,2015-01-11,195.12,43311
MD4158,DODLX,2024-03-16,175.78,52901
MD4159,DODLX,2017-02-20,200.42,21221
MD4160,DODLX,2020-06-07,177.85,65425
MD4161,DODLX,2022-11-15,222.18,54926
MD4162,DODLX,2019-03-09,197.7,20147
MD4163,DODLX,2016-07-15,182.18,34131
MD4164,DODLX,2016-09-24,161.53,96180
MD4165,DODLX,2002-07-02,174.72,70026
MD4166,DODLX,2002-08-31,218.01,42949
MD4167,DODLX,2004-01-30,172.12,11719
MD4168,DODLX,2018-02-02,176.87,81943
MD4169,DODLX,2005-06-11,171.63,52499
MD4170,DODLX,2020-12-27,176.36,28228
MD4171,DODLX,2008-12-26,191.04,72806
MD4172,DODLX,2012-09-13,185.2,10941
MD4173,DODLX,2017-11-01,192.37,2958
MD4174,DODLX,2005-04-01,189.99,72173
MD4175,DODLX,2016-02-09,174.55,66566
MD4176,DODLX,2018-02-10,192.71,79669
MD4177,DODLX,2020-10-27,203.55,89822
MD4178,DODLX,2018-09-27,191.98,70772
MD4179,DODLX,2010-11-23,156.35,94270
MD4180,DODLX,2002-11-11,226.16,27425
MD4181,DODLX,2023-02-11,193.47,73374
MD4182,DODLX,2017-11-22,226.77,84742
MD4183,DODLX,2019-03-10,222.13,98391
MD4184,DODLX,2014-01-13,221.01,32801
MD4185,DODLX,2010-12-18,215.84,20946
MD4186,DODLX,2018-04-25,211.59,56721
MD4187,DODLX,2011-07-27,183.82,72874
MD4188,DODLX,2021-11-10,207.06,48017
MD4189,DODLX,2017-12-24,215.25,74837
MD4190,DODLX,2008-06-22,187.86,93491
MD4191,DODLX,2015-04-04,208.91,65149
MD4192,DODLX,2024-01-27,197.98,62738
MD4193,DODLX,2007-07-30,162.28,60220
MD4194,DODLX,2009-05-07,167.02,79355
MD4195,DODLX,2014-10-08,167.59,91374
MD4196,DODLX,2002-08-20,187.44,51837
MD4197,DODLX,2005-07-07,191.28,12983
MD4198,DODLX,2012-06-16,199.34,72865
MD4199,DODLX,2009-08-12,177.02,3733
MD4200,DODLX,2017-03-06,204.81,3419
MD4201,DODLX,2014-07-13,187.39,64709
MD4202,DODLX,2010-10-22,204.45,61710
MD4203,DODLX,2021-08-21,206.78,89368
MD4204,DODLX,2016-08-04,204.76,38078
MD4205,DODLX,2018-01-30,215.7,38285
MD4206,DODLX,2003-07-12,197.68,91774
MD4207,DODLX,2011-09-06,211.26,13926
MD4208,DODLX,2003-05-18,164.85,13089
MD4209,DODLX,2001-07-26,229.43,13420
MD4210,DODLX,2018-07-16,216.23,15246
MD4211,DODLX,2008-01-24,194.91,72384
MD4212,DODLX,2016-08-11,158.54,66562
MD4213,DODLX,2023-09-24,155.32,19756
MD4214,DODLX,2002-06-22,187.71,80625
MD4215,DODLX,2013-07-22,155.61,44099
MD4216,DODLX,2020-09-19,220.66,75687
MD4217,DODLX,2010-03-06,196.99,19958
MD4218,DODLX,2020-12-19,213.49,87444
MD4219,DODLX,2010-03-31,200.24,59672
MD4220,DODLX,2012-09-05,208.35,2606
MD4221,DODLX,2017-10-18,221.47,89657
MD4222,DODLX,2011-11-26,162.54,60360
MD4223,DODLX,2015-06-28,191.64,85943
MD4224,DODLX,2021-01-03,191.93,29590
MD4225,DODLX,2016-05-16,210.17,24539
MD4226,DODLX,2006-05-06,186.44,74088
MD4227,DODLX,2008-10-29,197.2,27785
MD4228,DODLX,2021-02-27,222.05,11781
MD4229,DODLX,2002-07-03,212.01,18111
MD4230,DODLX,2016-02-12,223.05,13807
MD4231,DODLX,2015-06-20,209.76,44743
MD4232,DODLX,2005-08-22,218.02,89870
MD4233,DODLX,2018-06-18,222.38,63108
MD4234,DODLX,2023-04-30,173.1,30855
MD4235,DODLX,2005-04-01,219.77,39335
MD4236,DODLX,2024-03-02,210.77,68281
MD4237,DODLX,2012-03-06,201.24,88387
MD4238,DODLX,2007-02-25,174.16,27682
MD4239,DODLX,2012-06-18,181.69,2045
MD4240,DODLX,2016-07-05,193.26,55966
MD4241,DODLX,2004-03-10,174.49,8495
MD4242,DODLX,2017-05-07,170.53,31328
MD4243,DODLX,2003-09-28,227.72,3521
MD4244,DODLX,2004-11-21,203.89,48491
MD4245,DODLX,2018-07-03,217.45,54319
MD4246,DODLX,2004-11-04,161.95,68726
MD4247,DODLX,2007-07-12,172.7,68116
MD4248,DODLX,2002-03-12,223.74,38933
MD4249,DODLX,2018-12-30,203.96,71002
MD4250,DODLX,2018-11-20,201.36,75754
MD4251,DODLX,2005-05-20,198.84,50298
MD4252,DODLX,2016-05-12,192.72,77613
MD4253,DODLX,2016-05-09,165.51,37778
MD4254,DODLX,2019-07-28,195.7,96916
MD4255,DODLX,2011-06-13,207.02,36620
MD4256,DODLX,2017-05-25,191.04,67589
MD4257,DODLX,2017-02-04,157.64,23453
MD4258,DODLX,2017-01-01,211.89,30853
MD4259,DODLX,2003-04-24,206.89,61280
MD4260,DODLX,2008-11-22,169.6,30109
MD4261,DODLX,2002-03-26,165.68,31012
MD4262,DODLX,2021-05-29,172.61,34415
MD4263,DODLX,2002-06-25,192.33,48750
MD4264,DODLX,2023-11-18,174.97,42367
MD4265,DODLX,2016-12-14,214.91,80290
MD4266,DODLX,2019-08-11,224.13,83467
MD4267,DODLX,2010-11-16,187.47,79831
MD4268,DODLX,2020-10-04,221.03,60052
MD4269,DODLX,2013-05-26,165.01,33537
MD4270,DODLX,2020-09-27,171.71,58960
MD4271,DODLX,2011-10-31,180.14,32676
MD4272,DODLX,2009-03-19,200.72,47027
MD4273,DODLX,2014-10-17,201.59,22599
MD4274,DODLX,2012-12-03,218.0,82693
MD4275,DODLX,2002-11-20,180.31,37787
MD4276,DODLX,2004-02-24,206.1,18181
MD4277,DODLX,2010-01-02,191.45,88002
MD4278,DODLX,2018-06-12,181.35,6185
MD4279,DODLX,2001-08-26,203.34,79950
MD4280,DODLX,2010-03-18,189.03,80457
MD4281,DODLX,2005-07-10,168.82,27150
MD4282,DODLX,2017-11-10,203.56,30372
MD4283,DODLX,2015-09-30,200.88,25449
MD4284,DODLX,2009-11-15,161.4,78002
MD4285,DODLX,2009-07-26,157.68,31932
MD4286,DODLX,2009-08-08,206.45,69117
MD4287,DODLX,2008-01-02,201.19,10924
MD4288,DODLX,2003-03-28,212.75,20635
MD4289,DODLX,2022-05-17,190.52,6913
MD4290,DODLX,2013-06-11,168.25,69849
MD4291,DODLX,2019-04-11,187.43,32475
MD4292,DODLX,2004-06-18,211.52,30549
MD4293,DODLX,2014-02-10,196.28,1315
MD4294,DODLX,2006-06-04,203.91,23984
MD4295,DODLX,2004-06-30,202.96,41154
MD4296,DODLX,2019-06-19,213.1,78526
MD4297,DODLX,2001-10-09,225.48,53990
MD4298,DODLX,2010-07-05,216.39,97024
MD4299,DODLX,2007-05-03,172.35,21451
MD4300,DODLX,2011-05-09,159.44,29164
MD4301,DODLX,2014-04-02,208.14,24532
MD4302,DODLX,2018-01-03,202.3,41710
MD4303,DODLX,2002-04-10,222.1,46490
MD4304,DODLX,2018-01-03,173.32,6351
MD4305,DODLX,2001-05-01,176.61,47930
MD4306,DODLX,2019-05-03,176.55,14841
MD4307,DODLX,2007-01-12,181.0,20637
MD4308,DODLX,2007-10-16,199.77,91565
MD4309,DODLX,2018-12-24,207.37,45815
MD4310,DODLX,2017-12-05,169.59,19985
MD4311,DODLX,2014-07-24,191.35,49846
MD4312,DODLX,2010-10-21,214.52,68063
MD4313,DODLX,2013-03-08,187.66,95914
MD4314,DODLX,2010-11-23,229.63,77597
MD4315,DODLX,2013-03-26,155.21,1108
MD4316,DODLX,2017-11-11,160.55,98132
MD4317,DODLX,2020-03-14,165.88,92215
MD4318,DODLX,2022-06-23,187.74,9865
MD4319,DODLX,2004-07-01,158.36,77789
MD4320,DODLX,2018-10-30,166.33,50723
MD4321,DODLX,2003-10-13,210.72,90489
MD4322,DODLX,2023-06-30,190.92,54541
MD4323,DODLX,2019-04-07,217.07,70618
MD4324,DODLX,2009-12-31,184.27,64590
MD4325,DODLX,2018-07-06,169.22,57971
MD4326,DODLX,2009-11-26,154.12,41592
MD4327,DODLX,2003-12-16,222.91,11437
MD4328,DODLX,2012-07-28,155.23,40623
MD4329,DODLX,2015-12-09,227.17,96277
MD4330,DODLX,2016-08-04,228.01,95574
MD4331,DODLX,2019-10-17,162.97,71041
MD4332,DODLX,2014-06-28,179.12,18715
MD4333,DODLX,2008-05-02,171.65,25734
MD4334,DODLX,2021-04-02,208.58,71240
MD4335,DODLX,2008-08-15,208.47,66928
MD4336,DODLX,2018-07-26,227.85,37171
MD4337,DODLX,2007-10-28,220.04,63088
MD4338,DODLX,2015-11-13,223.14,37941
MD4339,DODLX,2023-08-29,160.38,24149
MD4340,DODLX,2003-05-01,179.65,3351
MD4341,DODLX,2018-08-06,214.0,57784
MD4342,DODLX,2022-07-08,225.74,49774
MD4343,DODLX,2012-02-09,204.81,6977
MD4344,DODLX,2003-08-17,193.81,42415
MD4345,DODLX,2019-11-16,160.42,1357
MD4346,DODLX,2003-05-18,192.19,50427
MD4347,DODLX,2007-01-02,169.68,19684
MD4348,DODLX,2013-09-01,166.2,96033
MD4349,DODLX,2010-10-18,197.01,97113
MD4350,DODLX,2011-07-19,168.79,87731
MD4351,DODLX,2014-10-25,163.07,30119
MD4352,DODLX,2001-10-10,175.2,26597
MD4353,DODLX,2019-06-11,164.93,78668
MD4354,DODLX,2009-04-28,202.02,17820
MD4355,DODLX,2017-05-31,157.58,65497
MD4356,DODLX,2023-05-21,210.42,79141
MD4357,DODLX,2012-08-13,157.91,88631
MD4358,DODLX,2001-06-04,205.33,57223
MD4359,DODLX,2011-07-13,156.19,10313
MD4360,DODLX,2007-03-03,203.65,72625
MD4361,DODLX,2003-11-25,171.69,91934
MD4362,DODLX,2002-03-15,184.54,6683
MD4363,DODLX,2006-10-03,160.08,38724
MD4364,DODLX,2007-12-10,195.71,18501
MD4365,DODLX,2006-11-26,167.41,48187
MD4366,DODLX,2006-05-25,209.91,91390
MD4367,DODLX,2014-12-08,194.12,3769
MD4368,DODLX,2021-05-24,195.07,23377
MD4369,DODLX,2004-11-25,180.96,7165
MD4370,DODLX,2020-10-11,159.26,24571
MD4371,DODLX,2011-06-14,203.68,87983
MD4372,DODLX,2007-04-29,204.85,58208
MD4373,DODLX,2020-06-20,217.66,27085
MD4374,DODLX,2009-04-11,180.43,35174
MD4375,DODLX,2009-09-17,162.92,32944
MD4376,DODLX,2014-04-09,199.47,55629
MD4377,DODLX,2023-05-15,161.64,62207
MD4378,DODLX,2017-03-19,156.25,37869
MD4379,DODLX,2023-02-07,214.31,35847
MD4380,DODLX,2021-12-28,166.09,98730
MD4381,DODLX,2012-10-12,162.35,45441
MD4382,DODLX,2017-04-25,203.11,36330
MD4383,DODLX,2024-03-26,183.76,94697
MD4384,DODLX,2018-07-13,192.36,31147
MD4385,DODLX,2010-05-08,181.59,41984
MD4386,DODLX,2017-01-04,210.33,29161
MD4387,DODLX,2015-01-19,215.7,18263
MD4388,DODLX,2012-05-04,172.96,30337
MD4389,DODLX,2012-07-04,156.53,77541
MD4390,DODLX,2002-09-25,229.12,79626
MD4391,DODLX,2007-06-15,212.37,74118
MD4392,DODLX,2018-03-26,163.14,63738
MD4393,DODLX,2010-10-16,158.59,21657
MD4394,DODLX,2018-02-21,196.15,89886
MD4395,DODLX,2011-12-30,153.67,23977
MD4396,DODLX,2014-03-09,154.07,96937
MD4397,DODLX,2013-07-16,181.74,33413
MD4398,DODLX,2005-08-18,199.45,50455
MD4399,DODLX,2003-05-13,182.35,36136
MD4400,DODLX,2005-08-03,158.02,95341
MD4401,DODLX,2005-08-25,197.5,57511
MD4402,DODLX,2013-09-07,196.3,24777
MD4403,DODLX,2021-12-07,229.5,36132
MD4404,DODLX,2012-02-14,183.37,37802
MD4405,DODLX,2012-03-22,156.38,32545
MD4406,DODLX,2005-11-07,166.94,79887
MD4407,DODLX,2008-04-02,192.84,95833
MD4408,DODLX,2016-01-17,181.73,12161
MD4409,DODLX,2023-07-18,203.06,15013
MD4410,DODLX,2008-12-26,183.38,90318
MD4411,DODLX,2002-04-19,195.32,25114
MD4412,DODLX,2016-07-15,153.27,32371
MD4413,DODLX,2017-06-28,222.4,34721
MD4414,DODLX,2005-04-06,213.91,36028
MD4415,DODLX,2018-09-21,178.18,61935
MD4416,DODLX,2017-06-24,168.45,9907
MD4417,DODLX,2020-11-13,222.32,19467
MD4418,DODLX,2019-05-25,227.78,7164
MD4419,DODLX,2008-03-09,201.4,75026
MD4420,DODLX,2007-02-16,223.8,77033
MD4421,DODLX,2006-11-21,224.06,50177
MD4422,DODLX,2015-08-16,221.46,30388
MD4423,DODLX,2024-05-06,225.33,39503
MD4424,DODLX,2003-11-10,187.39,68610
MD4425,DODLX,2008-03-23,188.34,53609
MD4426,DODLX,2013-09-25,196.39,70599
MD4427,DODLX,2018-09-04,184.35,25966
MD4428,DODLX,2013-03-11,196.23,5196
MD4429,DODLX,2010-06-25,190.64,10571
MD4430,DODLX,2023-02-20,173.86,55813
MD4431,DODLX,2007-04-06,199.98,56517
MD4432,DODLX,2011-05-01,197.39,66182
MD4433,DODLX,2009-07-21,217.4,76622
MD4434,DODLX,2012-12-13,181.24,95122
MD4435,DODLX,2006-06-11,219.32,50961
MD4436,DODLX,2011-10-21,219.48,73247
MD4437,DODLX,2021-04-09,224.7,23979
MD4438,DODLX,2006-01-13,190.54,13348
MD4439,DODLX,2022-07-02,196.16,55016
MD4440,DODLX,2002-07-07,173.99,22448
MD4441,DODLX,2014-02-13,182.59,29020
MD4442,DODLX,2016-12-19,157.58,35717
MD4443,DODLX,2008-05-11,198.92,17831
MD4444,DODLX,2006-03-01,163.91,18549
MD4445,DODLX,2005-02-23,187.92,84362
MD4446,DODLX,2012-05-22,154.06,37588
MD4447,DODLX,2014-09-05,207.0,70282
MD4448,DODLX,2022-06-03,181.79,56637
MD4449,DODLX,2005-05-23,221.51,51892
MD4450,DODLX,2015-12-18,168.05,16549
MD4451,DODLX,2005-11-30,159.13,57251
MD4452,DODLX,2008-12-03,170.55,28405
MD4453,DODLX,2012-05-25,197.26,85218
MD4454,DODLX,2007-02-16,172.96,74964
MD4455,DODLX,2001-12-09,215.86,73616
MD4456,DODLX,2005-03-21,160.16,97432
MD4457,DODLX,2005-04-27,184.99,73691
MD4458,DODLX,2001-08-29,188.03,17517
MD4459,DODLX,2006-07-31,196.25,13879
MD4460,DODLX,2003-02-03,158.43,11397
MD4461,DODLX,2021-05-05,226.28,50757
MD4462,DODLX,2022-05-03,229.31,10969
MD4463,DODLX,2012-05-01,205.05,15927
MD4464,DODLX,2019-03-08,220.13,98168
MD4465,DODLX,2011-03-08,183.82,18464
MD4466,DODLX,2005-12-12,160.39,50831
MD4467,DODLX,2018-07-09,177.01,3066
MD4468,DODLX,2020-09-26,214.57,78913
MD4469,DODLX,2014-12-24,205.26,67570
MD4470,DODLX,2005-12-10,178.13,48512
MD4471,DODLX,2018-05-23,204.72,92546
MD4472,DODLX,2005-11-27,184.57,20348
MD4473,DODLX,2002-10-07,195.06,79220
MD4474,DODLX,2006-10-06,154.45,32349
MD4475,DODLX,2012-02-14,158.43,33205
MD4476,DODLX,2021-01-02,174.99,99039
MD4477,DODLX,2006-01-13,210.96,23417
MD4478,DODLX,2014-02-16,175.38,77683
MD4479,DODLX,2007-03-18,183.65,64848
MD4480,DODLX,2002-06-22,191.11,19473
MD4481,DODLX,2005-08-20,195.23,62517
MD4482,DODLX,2010-04-19,220.48,44324
MD4483,DODLX,2015-01-20,221.84,98024
MD4484,DODLX,2021-03-17,202.9,82157
MD4485,DODLX,2003-11-09,197.36,61251
MD4486,DODLX,2007-03-07,185.61,36568
MD4487,DODLX,2008-05-31,198.06,29081
MD4488,DODLX,2020-05-19,155.54,48173
MD4489,DODLX,2016-10-25,222.09,78126
MD4490,DODLX,2007-07-30,195.44,35200
MD4491,DODLX,2016-02-17,167.27,32302
MD4492,DODLX,2010-07-11,218.19,44729
MD4493,DODLX,2011-01-02,202.26,55746
MD4494,DODLX,2008-09-30,179.15,55958
MD4495,DODLX,2023-12-16,198.47,26228
MD4496,DODLX,2002-09-21,184.65,79064
MD4497,DODLX,2003-09-17,201.7,60922
MD4498,DODLX,2008-10-08,221.14,85803
MD4499,DODLX,2008-06-28,159.67,1800
MD4500,DODLX,2022-09-06,211.98,55609
MD4501,DODLX,2013-03-22,199.96,6799
MD4502,DODLX,2017-06-05,223.13,58443
MD4503,DODLX,2005-03-24,177.14,37921
MD4504,DODLX,2001-08-02,174.45,82942
MD4505,DODLX,2001-09-13,209.25,55309
MD4506,DODLX,2018-03-26,223.03,55486
MD4507,DODLX,2007-06-29,201.27,1927
MD4508,DODLX,2022-05-29,203.34,92090
MD4509,DODLX,2011-11-08,195.06,91795
MD4510,DODLX,2022-05-21,205.68,60012
MD4511,DODLX,2008-10-02,212.32,65831
MD4512,DODLX,2013-05-07,190.11,2760
MD4513,DODLX,2014-02-21,208.21,44564
MD4514,DODLX,2006-09-03,200.56,47264
MD4515,DODLX,2015-11-20,179.62,20893
MD4516,DODLX,2014-12-07,194.46,7203
MD4517,DODLX,2010-08-31,214.9,54592
MD4518,DODLX,2004-05-31,213.34,59741
MD4519,DODLX,2004-11-06,190.48,13116
MD4520,DODLX,2016-07-04,177.89,26423
MD4521,DODLX,2013-08-28,154.63,36816
MD4522,DODLX,2006-06-23,195.16,6520
MD4523,DODLX,2022-02-13,200.34,71057
MD4524,DODLX,2020-02-10,192.88,48165
MD4525,DODLX,2001-11-16,203.43,95689
MD4526,DODLX,2003-04-15,199.62,95722
MD4527,DODLX,2006-04-21,168.2,92243
MD4528,DODLX,2021-10-19,170.79,18371
MD4529,DODLX,2007-12-03,195.65,18520
MD4530,DODLX,2019-11-17,205.25,81146
MD4531,DODLX,2016-04-06,197.14,51979
MD4532,DODLX,2019-11-05,191.22,85166
MD4533,DODLX,2021-09-18,219.51,20230
MD4534,DODLX,2004-01-31,212.08,9914
MD4535,DODLX,2023-11-08,182.21,78808
MD4536,DODLX,2011-12-14,212.61,81591
MD4537,DODLX,2023-03-28,208.94,6183
MD4538,DODLX,2012-04-21,165.18,74334
MD4539,DODLX,2011-09-03,204.46,4652
MD4540,DODLX,2005-03-13,174.64,19877
MD4541,DODLX,2003-07-17,208.26,96885
MD4542,DODLX,2012-01-07,173.84,51362
MD4543,DODLX,2014-10-11,178.11,42436
MD4544,DODLX,2003-07-12,227.82,48277
MD4545,DODLX,2007-06-22,174.52,30360
MD4546,DODLX,2016-12-11,192.66,94618
MD4547,DODLX,2009-04-26,220.34,73587
MD4548,DODLX,2018-06-29,158.68,88451
MD4549,DODLX,2004-07-09,154.03,53859
MD4550,DODLX,2004-07-20,183.15,92697
MD4551,DODLX,2007-03-30,195.55,37952
MD4552,DODLX,2020-07-11,229.67,7504
MD4553,DODLX,2002-11-20,179.88,27224
MD4554,DODLX,2010-09-13,196.17,74657
MD4555,DODLX,2014-03-23,212.39,59830
MD4556,DODLX,2013-05-25,175.12,96077
MD4557,DODLX,2015-04-17,220.05,37164
MD4558,DODLX,2016-10-12,174.05,42413
MD4559,DODLX,2008-09-26,199.18,81124
MD4560,DODLX,2011-08-30,182.48,13545
MD4561,DODLX,2020-04-19,199.36,46978
MD4562,DODLX,2009-04-17,191.34,75016
MD4563,DODLX,2006-02-16,205.67,69468
MD4564,DODLX,2008-09-22,193.52,68952
MD4565,DODLX,2002-12-30,167.57,58790
MD4566,DODLX,2011-04-29,165.12,59149
MD4567,DODLX,2016-12-14,205.13,24312
MD4568,DODLX,2009-02-08,173.83,95512
MD4569,DODLX,2007-05-14,163.25,72020
MD4570,DODLX,2023-04-21,203.57,52650
MD4571,DODLX,2022-02-28,215.94,79710
MD4572,DODLX,2004-06-25,185.46,48899
MD4573,DODLX,2002-12-06,185.64,72928
MD4574,DODLX,2006-04-01,181.7,95234
MD4575,DODLX,2011-06-05,166.88,19075
MD4576,DODLX,2001-05-22,168.76,96429
MD4577,DODLX,2017-02-20,217.75,8234
MD4578,DODLX,2019-10-17,163.83,35652
MD4579,DODLX,2004-12-19,225.29,26626
MD4580,DODLX,2013-12-20,215.53,91625
MD4581,DODLX,2015-10-18,195.51,57127
MD4582,DODLX,2010-05-01,199.2,36403
MD4583,DODLX,2003-12-29,185.74,45776
MD4584,DODLX,2016-03-16,195.12,78868
MD4585,DODLX,2022-08-21,220.97,39996
MD4586,DODLX,2005-10-25,214.51,72180
MD4587,DODLX,2021-05-08,188.61,42719
MD4588,DODLX,2010-11-02,192.25,80940
MD4589,DODLX,2007-01-24,190.79,15420
MD4590,DODLX,2010-04-11,186.97,50751
MD4591,DODLX,2016-10-20,179.82,55687
MD4592,DODLX,2019-03-11,181.87,72695
MD4593,DODLX,2019-01-07,208.33,68381
MD4594,DODLX,2002-02-13,186.31,71845
MD4595,DODLX,2010-01-09,213.52,47334
MD4596,DODLX,2009-06-26,208.13,82791
MD4597,DODLX,2007-06-01,223.05,52795
MD4598,DODLX,2008-11-08,216.1,43390
MD4599,DODLX,2019-05-15,175.64,37404
MD4600,DODLX,2017-12-24,201.05,57440
MD4601,DODLX,2014-06-18,180.39,90041
MD4602,DODLX,2021-10-05,221.63,92284
MD4603,DODLX,2022-10-21,164.63,10200
MD4604,DODLX,2017-03-18,214.5,72869
MD4605,DODLX,2006-09-04,185.82,15582
MD4606,DODLX,2014-08-08,210.21,24827
MD4607,DODLX,2009-11-07,220.67,5222
MD4608,DODLX,2013-04-15,212.0,75468
MD4609,DODLX,2012-12-24,195.4,27019
MD4610,DODLX,2003-11-23,178.19,57807
MD4611,DODLX,2005-03-12,180.49,40258
MD4612,DODLX,2010-03-12,226.55,31300
MD4613,DODLX,2006-07-15,228.08,67917
MD4614,DODLX,2012-07-02,223.25,16172
MD4615,DODLX,2023-10-13,216.66,34435
MD4616,DODLX,2009-07-15,225.07,89419
MD4617,DODLX,2004-05-15,225.14,43139
MD4618,DODLX,2004-09-14,173.9,8077
MD4619,DODLX,2004-04-30,223.59,58348
MD4620,DODLX,2019-07-03,191.3,82189
MD4621,DODLX,2009-08-01,164.01,11796
MD4622,DODLX,2020-05-28,168.84,45510
MD4623,DODLX,2003-02-12,157.08,81375
MD4624,DODLX,2014-04-14,183.62,82921
MD4625,DODLX,2022-07-20,184.09,80351
MD4626,DODLX,2002-07-05,186.02,27815
MD4627,DODLX,2022-09-14,169.07,20795
MD4628,DODLX,2015-05-29,205.28,62384
MD4629,DODLX,2008-09-25,161.06,92222
MD4630,DODLX,2010-12-05,215.01,18064
MD4631,DODLX,2006-02-19,206.05,37185
MD4632,DODLX,2016-07-15,203.58,95021
MD4633,DODLX,2008-06-12,183.65,65067
MD4634,DODLX,2012-01-08,211.52,63990
MD4635,DODLX,2003-10-13,166.23,7806
MD4636,DODLX,2015-01-14,205.47,71209
MD4637,DODLX,2003-03-03,216.06,75962
MD4638,DODLX,2007-07-16,193.61,29911
MD4639,DODLX,2017-07-11,175.26,97901
MD4640,DODLX,2009-03-18,168.65,53917
MD4641,DODLX,2006-11-01,223.78,68142
MD4642,DODLX,2007-03-25,181.59,9697
MD4643,DODLX,2002-07-12,171.48,89279
MD4644,DODLX,2005-10-11,197.85,42759
MD4645,DODLX,2008-11-22,214.4,91767
MD4646,DODLX,2024-03-13,196.1,89499
MD4647,DODLX,2003-04-27,195.31,20027
MD4648,DODLX,2022-02-13,159.63,4619
MD4649,DODLX,2019-07-08,196.3,45501
MD4650,DODLX,2018-04-12,170.69,4176
MD4651,DODLX,2001-10-04,217.57,61769
MD4652,DODLX,2006-07-18,213.46,52093
MD4653,DODLX,2012-06-24,228.21,17461
MD4654,DODLX,2002-09-19,176.07,64520
MD4655,DODLX,2019-06-23,208.23,43600
MD4656,DODLX,2011-07-15,221.33,25778
MD4657,DODLX,2020-10-24,186.99,83181
MD4658,DODLX,2010-09-09,222.36,88119
MD4659,DODLX,2007-05-02,223.72,13480
MD4660,DODLX,2001-10-13,228.11,89100
MD4661,DODLX,2009-07-02,205.49,96701
MD4662,DODLX,2015-10-05,154.94,90912
MD4663,DODLX,2017-11-02,208.02,92812
MD4664,DODLX,2002-01-24,213.93,14130
MD4665,DODLX,2009-11-14,193.0,19722
MD4666,DODLX,2022-05-07,161.61,57913
MD4667,DODLX,2015-04-12,196.2,33061
MD4668,DODLX,2003-10-11,194.54,5027
MD4669,DODLX,2008-08-03,216.71,28735
MD4670,DODLX,2002-12-19,213.53,75997
MD4671,DODLX,2008-09-15,205.87,78114
MD4672,DODLX,2009-01-18,221.2,2893
MD4673,DODLX,2017-10-24,219.1,32589
MD4674,DODLX,2015-06-11,171.14,5648
MD4675,DODLX,2002-09-29,170.48,78827
MD4676,DODLX,2020-05-22,204.72,71184
MD4677,DODLX,2016-03-28,159.53,54283
MD4678,DODLX,2001-09-15,157.75,38708
MD4679,DODLX,2013-09-01,190.03,68287
MD4680,DODBX,2022-01-11,993.36,59630
MD4681,DODBX,2019-03-29,784.79,13200
MD4682,DODBX,2022-08-01,837.72,86669
